audit_id,created_at_utc,created_at_local,iteration,thesis_id,instrument,direction,strategy_id,confidence_tese_pct,expected_financial_pct,realized_financial_pct,requested_instruments
2145,2026-05-02T02:43:37+00:00,2026-05-01T23:43:37-03:00,108,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,B3SA3,BBAS3,HAPV3,WEGE3,ABEV3"
2148,2026-05-02T02:43:57+00:00,2026-05-01T23:43:57-03:00,109,TH-B3SA3-bearish-0016,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"B3SA3,RADL3,ITUB4,LREN3"
2151,2026-05-02T02:44:22+00:00,2026-05-01T23:44:22-03:00,110,TH-PETR4-bullish-12223,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VALE3,HAPV3,RAIL3,PETR4,SUZB3"
2154,2026-05-02T02:44:59+00:00,2026-05-01T23:44:59-03:00,111,TH-PETR4-bullish-22565,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"WEGE3,SUZB3,VBBR3,BBDC4,RADL3,ABEV3,PETR4,RENT3"
2157,2026-05-02T02:45:31+00:00,2026-05-01T23:45:31-03:00,112,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,RENT3,ABEV3,LREN3,RADL3,GGBR4"
2160,2026-05-02T02:46:07+00:00,2026-05-01T23:46:07-03:00,113,TH-PRIO3-bullish-25590,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,GGBR4,BBDC4,ITUB4,RENT3,LREN3,PRIO3,JBSS3"
2163,2026-05-02T02:46:39+00:00,2026-05-01T23:46:39-03:00,114,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,PRIO3,RAIL3,CMIG4,BPAC11,WEGE3"
2166,2026-05-02T02:47:11+00:00,2026-05-01T23:47:11-03:00,115,TH-SUZB3-bullish-5989,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"VBBR3,VALE3,SUZB3,CMIG4,RENT3,GGBR4,JBSS3"
2169,2026-05-02T02:47:45+00:00,2026-05-01T23:47:45-03:00,116,TH-JBSS3-bullish-25525,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"WEGE3,VALE3,ABEV3,LREN3,BBAS3,GGBR4,JBSS3,BBDC4"
2172,2026-05-02T02:48:18+00:00,2026-05-01T23:48:18-03:00,117,TH-PETR4-bullish-7984,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"B3SA3,RAIL3,PETR4,BBAS3,RADL3,LREN3,GGBR4"
2175,2026-05-02T02:48:41+00:00,2026-05-01T23:48:41-03:00,118,TH-RENT3-bullish-0110,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"RENT3,GGBR4,CMIG4,VBBR3,B3SA3"
2178,2026-05-02T02:49:11+00:00,2026-05-01T23:49:11-03:00,119,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,RAIL3,BBAS3,RENT3,SUZB3,JBSS3"
2181,2026-05-02T02:49:33+00:00,2026-05-01T23:49:33-03:00,120,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,SUZB3,VALE3,CMIG4"
2184,2026-05-02T02:50:02+00:00,2026-05-01T23:50:02-03:00,121,TH-HAPV3-bearish-20625,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"SUZB3,LREN3,RENT3,RAIL3,B3SA3,WEGE3,HAPV3,ABEV3"
2187,2026-05-02T02:50:29+00:00,2026-05-01T23:50:29-03:00,122,TH-PRIO3-bullish-11023,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VALE3,HAPV3,BPAC11,VBBR3,PRIO3,RAIL3,BBAS3"
2190,2026-05-02T02:50:51+00:00,2026-05-01T23:50:51-03:00,123,TH-BPAC11-bullish-4788,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,BPAC11,LREN3,ABEV3,RADL3"
2193,2026-05-02T02:51:18+00:00,2026-05-01T23:51:18-03:00,124,TH-GGBR4-bullish-5621,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"LREN3,VBBR3,GGBR4,RADL3,WEGE3"
2196,2026-05-02T02:51:50+00:00,2026-05-01T23:51:50-03:00,125,TH-PRIO3-bullish-26869,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"CMIG4,SUZB3,GGBR4,VALE3,RAIL3,BBDC4,RENT3,PRIO3"
2199,2026-05-02T02:52:19+00:00,2026-05-01T23:52:19-03:00,126,TH-JBSS3-bullish-21296,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ABEV3,LREN3,VALE3,ITUB4,RENT3,JBSS3,RADL3"
2202,2026-05-02T02:52:44+00:00,2026-05-01T23:52:44-03:00,127,TH-GGBR4-bullish-12921,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"BBAS3,LREN3,BBDC4,GGBR4,B3SA3"
2205,2026-05-02T02:53:06+00:00,2026-05-01T23:53:06-03:00,128,TH-HAPV3-bearish-7656,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"B3SA3,VALE3,HAPV3,JBSS3,WEGE3"
2208,2026-05-02T02:53:33+00:00,2026-05-01T23:53:33-03:00,129,TH-HAPV3-bearish-21140,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"GGBR4,BBAS3,ABEV3,JBSS3,VALE3,HAPV3"
2211,2026-05-02T02:54:10+00:00,2026-05-01T23:54:10-03:00,130,TH-PETR4-bullish-5622,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"B3SA3,PETR4,ABEV3,LREN3,ITUB4,WEGE3,RADL3"
2214,2026-05-02T02:54:31+00:00,2026-05-01T23:54:31-03:00,131,TH-SUZB3-bullish-5982,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,VBBR3,SUZB3,B3SA3,WEGE3"
2217,2026-05-02T02:55:06+00:00,2026-05-01T23:55:06-03:00,132,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,BBDC4,HAPV3,B3SA3,ITUB4,WEGE3"
2220,2026-05-02T02:55:35+00:00,2026-05-01T23:55:35-03:00,133,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,LREN3,VALE3,ITUB4,CMIG4,ABEV3"
2223,2026-05-02T02:55:58+00:00,2026-05-01T23:55:58-03:00,134,TH-RENT3-bullish-6441,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"B3SA3,CMIG4,RENT3,BBDC4"
2226,2026-05-02T02:56:29+00:00,2026-05-01T23:56:29-03:00,135,TH-PETR4-bullish-10102,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RENT3,RAIL3,PETR4,CMIG4,B3SA3,ITUB4"
2229,2026-05-02T02:57:03+00:00,2026-05-01T23:57:03-03:00,136,TH-PRIO3-bullish-17038,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,CMIG4,ITUB4,LREN3,PRIO3,JBSS3,BBAS3,RADL3"
2232,2026-05-02T02:57:32+00:00,2026-05-01T23:57:32-03:00,137,TH-PETR4-bullish-11971,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,WEGE3,PETR4,LREN3,GGBR4"
2235,2026-05-02T02:58:00+00:00,2026-05-01T23:58:00-03:00,138,TH-PETR4-bullish-5628,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,PETR4,WEGE3,VBBR3,CMIG4"
2238,2026-05-02T02:58:29+00:00,2026-05-01T23:58:29-03:00,139,TH-PETR4-bullish-17485,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,VALE3,CMIG4,VBBR3,PETR4"
2241,2026-05-02T02:59:07+00:00,2026-05-01T23:59:07-03:00,140,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,RADL3,CMIG4,BBAS3,HAPV3,LREN3,ITUB4,VBBR3"
2244,2026-05-02T02:59:39+00:00,2026-05-01T23:59:39-03:00,141,TH-SUZB3-bullish-10139,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"B3SA3,BBAS3,ABEV3,SUZB3,LREN3,WEGE3,RENT3,CMIG4"
2247,2026-05-02T03:00:11+00:00,2026-05-02T00:00:11-03:00,142,TH-HAPV3-bearish-14045,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BBDC4,WEGE3,CMIG4,HAPV3,RENT3,SUZB3,RAIL3,RADL3"
2250,2026-05-02T03:00:51+00:00,2026-05-02T00:00:51-03:00,143,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,JBSS3,BPAC11,SUZB3,RENT3,VBBR3,BBAS3,RAIL3"
2253,2026-05-02T03:01:19+00:00,2026-05-02T00:01:19-03:00,144,TH-B3SA3-bearish-0016,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"B3SA3,RAIL3,CMIG4,RADL3,LREN3,ITUB4"
2256,2026-05-02T03:01:45+00:00,2026-05-02T00:01:45-03:00,145,TH-HAPV3-bearish-8821,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"LREN3,ABEV3,HAPV3,VBBR3,JBSS3,GGBR4"
2259,2026-05-02T03:02:12+00:00,2026-05-02T00:02:12-03:00,146,TH-BPAC11-bullish-8650,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"SUZB3,B3SA3,RADL3,BPAC11,VALE3,LREN3,ABEV3"
2262,2026-05-02T03:02:31+00:00,2026-05-02T00:02:31-03:00,147,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,ITUB4,SUZB3,BBAS3"
2265,2026-05-02T03:02:58+00:00,2026-05-02T00:02:58-03:00,148,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,SUZB3,ABEV3,HAPV3,WEGE3,RAIL3"
2268,2026-05-02T03:03:21+00:00,2026-05-02T00:03:21-03:00,149,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,RENT3,LREN3,JBSS3"
2271,2026-05-02T03:03:51+00:00,2026-05-02T00:03:51-03:00,150,TH-BPAC11-bullish-12270,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"ABEV3,WEGE3,CMIG4,BPAC11,ITUB4,B3SA3,VBBR3,RENT3"
2274,2026-05-02T03:04:24+00:00,2026-05-02T00:04:24-03:00,151,TH-PETR4-bullish-5876,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,PETR4,LREN3,ABEV3,JBSS3,HAPV3,ITUB4"
2277,2026-05-02T03:04:50+00:00,2026-05-02T00:04:50-03:00,152,TH-PRIO3-bullish-5295,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"CMIG4,PRIO3,RADL3,RAIL3,ITUB4"
2280,2026-05-02T03:05:22+00:00,2026-05-02T00:05:22-03:00,153,TH-PETR4-bullish-7287,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RADL3,PETR4,BBAS3,PRIO3,WEGE3"
2283,2026-05-02T03:05:45+00:00,2026-05-02T00:05:45-03:00,154,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,BPAC11,VBBR3,B3SA3,LREN3,RADL3"
2286,2026-05-02T03:06:15+00:00,2026-05-02T00:06:15-03:00,155,TH-PRIO3-bullish-6784,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"B3SA3,BPAC11,VBBR3,PRIO3,WEGE3,BBDC4,SUZB3"
2289,2026-05-02T03:06:41+00:00,2026-05-02T00:06:41-03:00,156,TH-BPAC11-bullish-8595,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"JBSS3,RENT3,BPAC11,RAIL3,ITUB4,BBDC4"
2292,2026-05-02T03:07:02+00:00,2026-05-02T00:07:02-03:00,157,TH-PRIO3-bullish-5309,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ITUB4,PRIO3,HAPV3,VBBR3"
2295,2026-05-02T03:07:26+00:00,2026-05-02T00:07:26-03:00,158,TH-PRIO3-bullish-3434,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RAIL3,PRIO3,GGBR4,RENT3,HAPV3"
2298,2026-05-02T03:07:51+00:00,2026-05-02T00:07:51-03:00,159,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,ITUB4,CMIG4,ABEV3,RADL3,BPAC11"
2301,2026-05-02T03:08:15+00:00,2026-05-02T00:08:15-03:00,160,TH-HAPV3-bearish-14286,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"B3SA3,RAIL3,BBAS3,ITUB4,HAPV3,JBSS3"
2304,2026-05-02T03:08:53+00:00,2026-05-02T00:08:53-03:00,161,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,PRIO3,BPAC11,CMIG4,RENT3,BBDC4,SUZB3,ABEV3"
2307,2026-05-02T03:09:14+00:00,2026-05-02T00:09:14-03:00,162,TH-PRIO3-bullish-4361,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,PRIO3,RAIL3,JBSS3"
2310,2026-05-02T03:09:39+00:00,2026-05-02T00:09:39-03:00,163,TH-GGBR4-bullish-13150,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"WEGE3,ABEV3,BBAS3,VBBR3,GGBR4"
2313,2026-05-02T03:09:58+00:00,2026-05-02T00:09:58-03:00,164,TH-BPAC11-bullish-2927,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"RAIL3,BPAC11,WEGE3,LREN3"
2316,2026-05-02T03:10:24+00:00,2026-05-02T00:10:24-03:00,165,TH-BPAC11-bullish-12314,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,ABEV3,ITUB4,BPAC11,SUZB3,VALE3,RAIL3"
2319,2026-05-02T03:10:49+00:00,2026-05-02T00:10:49-03:00,166,TH-HAPV3-bearish-11012,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"VBBR3,WEGE3,RENT3,HAPV3,RADL3,ABEV3"
2322,2026-05-02T03:11:10+00:00,2026-05-02T00:11:10-03:00,167,TH-B3SA3-bearish-3789,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"RADL3,B3SA3,BBDC4,LREN3"
2325,2026-05-02T03:11:31+00:00,2026-05-02T00:11:31-03:00,168,TH-PRIO3-bullish-3180,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"B3SA3,PRIO3,JBSS3,RENT3"
2328,2026-05-02T03:11:52+00:00,2026-05-02T00:11:52-03:00,169,TH-BPAC11-bullish-13461,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"WEGE3,B3SA3,VALE3,RAIL3,BPAC11"
2331,2026-05-02T03:12:21+00:00,2026-05-02T00:12:21-03:00,170,TH-PETR4-bullish-11139,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VALE3,HAPV3,VBBR3,PETR4,B3SA3,BBAS3"
2334,2026-05-02T03:12:43+00:00,2026-05-02T00:12:43-03:00,171,TH-SUZB3-bullish-4704,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,SUZB3,RAIL3,GGBR4,ABEV3"
2337,2026-05-02T03:13:14+00:00,2026-05-02T00:13:14-03:00,172,TH-PETR4-bullish-22412,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,BBAS3,LREN3,BPAC11,HAPV3,RADL3,PETR4"
2340,2026-05-02T03:13:36+00:00,2026-05-02T00:13:36-03:00,173,TH-BPAC11-bullish-4338,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"RADL3,BPAC11,VBBR3,ITUB4,VALE3"
2343,2026-05-02T03:14:08+00:00,2026-05-02T00:14:08-03:00,174,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,RENT3,GGBR4,ITUB4,BPAC11,BBAS3,CMIG4,WEGE3"
2346,2026-05-02T03:14:33+00:00,2026-05-02T00:14:33-03:00,175,TH-PETR4-bullish-15991,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,JBSS3,VALE3,BPAC11,PETR4"
2349,2026-05-02T03:14:51+00:00,2026-05-02T00:14:51-03:00,176,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,SUZB3,CMIG4,RENT3"
2352,2026-05-02T03:15:20+00:00,2026-05-02T00:15:20-03:00,177,TH-PRIO3-bullish-20844,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,JBSS3,B3SA3,WEGE3,HAPV3,BBAS3,PRIO3"
2355,2026-05-02T03:15:45+00:00,2026-05-02T00:15:45-03:00,178,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,BBDC4,ABEV3,ITUB4"
2358,2026-05-02T03:16:08+00:00,2026-05-02T00:16:08-03:00,179,TH-PRIO3-bullish-11855,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"WEGE3,BBAS3,BPAC11,PRIO3"
2361,2026-05-02T03:16:36+00:00,2026-05-02T00:16:36-03:00,180,TH-BPAC11-bullish-21677,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"VALE3,WEGE3,RENT3,ITUB4,CMIG4,BPAC11"
2364,2026-05-02T03:17:05+00:00,2026-05-02T00:17:05-03:00,181,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,RADL3,ITUB4,WEGE3,JBSS3,BBDC4,VBBR3"
2367,2026-05-02T03:17:40+00:00,2026-05-02T00:17:40-03:00,182,TH-PETR4-bullish-9839,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"B3SA3,LREN3,PETR4,BBDC4,VBBR3,ITUB4,BPAC11,GGBR4"
2370,2026-05-02T03:18:00+00:00,2026-05-02T00:18:00-03:00,183,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,ITUB4,ABEV3,BPAC11,B3SA3"
2373,2026-05-02T03:18:29+00:00,2026-05-02T00:18:29-03:00,184,TH-PETR4-bullish-5622,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"B3SA3,PETR4,ITUB4,SUZB3,CMIG4,RADL3"
2376,2026-05-02T03:18:46+00:00,2026-05-02T00:18:46-03:00,185,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,RENT3,VBBR3,B3SA3"
2379,2026-05-02T03:19:24+00:00,2026-05-02T00:19:24-03:00,186,TH-PETR4-bullish-11944,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"WEGE3,ITUB4,PETR4,ABEV3,PRIO3,VBBR3,RENT3,BPAC11"
2382,2026-05-02T03:19:49+00:00,2026-05-02T00:19:49-03:00,187,TH-B3SA3-bearish-5527,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"VALE3,VBBR3,B3SA3,BBDC4,CMIG4,RAIL3"
2385,2026-05-02T03:20:28+00:00,2026-05-02T00:20:28-03:00,188,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,LREN3,SUZB3,B3SA3,BBDC4,HAPV3,JBSS3"
2388,2026-05-02T03:20:56+00:00,2026-05-02T00:20:56-03:00,189,TH-HAPV3-bearish-17381,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"VBBR3,LREN3,B3SA3,ITUB4,RENT3,HAPV3,WEGE3"
2391,2026-05-02T03:21:17+00:00,2026-05-02T00:21:17-03:00,190,TH-BPAC11-bullish-4758,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"WEGE3,BPAC11,VALE3,CMIG4"
2394,2026-05-02T03:21:45+00:00,2026-05-02T00:21:45-03:00,191,TH-JBSS3-bullish-9524,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"WEGE3,ITUB4,JBSS3,VBBR3,ABEV3,BBDC4,RENT3"
2397,2026-05-02T03:22:15+00:00,2026-05-02T00:22:15-03:00,192,TH-PRIO3-bullish-11194,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"HAPV3,RADL3,GGBR4,PRIO3,WEGE3,RAIL3,ABEV3"
2400,2026-05-02T03:22:47+00:00,2026-05-02T00:22:47-03:00,193,TH-PETR4-bullish-22719,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,BBDC4,SUZB3,VALE3,ITUB4,PETR4"
2403,2026-05-02T03:23:16+00:00,2026-05-02T00:23:16-03:00,194,TH-JBSS3-bullish-20971,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,BBAS3,BBDC4,RADL3,ABEV3,JBSS3"
2406,2026-05-02T03:23:44+00:00,2026-05-02T00:23:44-03:00,195,TH-SUZB3-bullish-13260,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"GGBR4,BBDC4,VALE3,SUZB3,ITUB4,WEGE3"
2409,2026-05-02T03:24:05+00:00,2026-05-02T00:24:05-03:00,196,TH-JBSS3-bullish-1094,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"JBSS3,GGBR4,B3SA3,BBAS3"
2412,2026-05-02T03:24:34+00:00,2026-05-02T00:24:34-03:00,197,TH-SUZB3-bullish-4704,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,SUZB3,VALE3,WEGE3,B3SA3,CMIG4,ITUB4"
2415,2026-05-02T03:24:59+00:00,2026-05-02T00:24:59-03:00,198,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,ITUB4,RADL3,JBSS3"
2418,2026-05-02T03:25:30+00:00,2026-05-02T00:25:30-03:00,199,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,HAPV3,SUZB3,BBAS3,VALE3,WEGE3,ABEV3"
2421,2026-05-02T03:25:51+00:00,2026-05-02T00:25:51-03:00,200,TH-RENT3-bullish-10648,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"WEGE3,ITUB4,B3SA3,RENT3"
2424,2026-05-02T03:26:15+00:00,2026-05-02T00:26:15-03:00,201,TH-SUZB3-bullish-15584,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"WEGE3,RAIL3,BBDC4,ITUB4,SUZB3"
2427,2026-05-02T03:26:40+00:00,2026-05-02T00:26:40-03:00,202,TH-B3SA3-bearish-9290,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"RADL3,CMIG4,VBBR3,B3SA3,VALE3,ABEV3"
2430,2026-05-02T03:27:18+00:00,2026-05-02T00:27:18-03:00,203,TH-PETR4-bullish-15426,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,VBBR3,WEGE3,ITUB4,PETR4,RENT3,VALE3,GGBR4"
2433,2026-05-02T03:27:45+00:00,2026-05-02T00:27:45-03:00,204,TH-HAPV3-bearish-20668,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"B3SA3,ABEV3,LREN3,RADL3,VBBR3,RAIL3,BPAC11,HAPV3"
2436,2026-05-02T03:28:07+00:00,2026-05-02T00:28:07-03:00,205,TH-RENT3-bullish-7172,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"ABEV3,RADL3,RENT3,CMIG4"
2439,2026-05-02T03:28:27+00:00,2026-05-02T00:28:27-03:00,206,TH-SUZB3-bullish-10839,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,RAIL3,RADL3,SUZB3,VBBR3"
2442,2026-05-02T03:28:52+00:00,2026-05-02T00:28:52-03:00,207,TH-PRIO3-bullish-8675,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ABEV3,BBDC4,PRIO3,CMIG4,B3SA3"
2445,2026-05-02T03:29:17+00:00,2026-05-02T00:29:17-03:00,208,TH-PETR4-bullish-15819,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,ITUB4,JBSS3,PETR4"
2448,2026-05-02T03:29:37+00:00,2026-05-02T00:29:37-03:00,209,TH-HAPV3-bearish-13061,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ABEV3,BBAS3,WEGE3,HAPV3"
2451,2026-05-02T03:30:11+00:00,2026-05-02T00:30:11-03:00,210,TH-PETR4-bullish-18620,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"WEGE3,BBDC4,ITUB4,RAIL3,PETR4,VALE3,SUZB3,VBBR3"
2454,2026-05-02T03:30:39+00:00,2026-05-02T00:30:39-03:00,211,TH-PETR4-bullish-14894,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,HAPV3,SUZB3,GGBR4,PETR4"
2457,2026-05-02T03:31:07+00:00,2026-05-02T00:31:07-03:00,212,TH-PETR4-bullish-8917,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,ABEV3,PETR4,LREN3,RAIL3,VBBR3"
2460,2026-05-02T03:31:36+00:00,2026-05-02T00:31:36-03:00,213,TH-PRIO3-bullish-18184,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"CMIG4,RENT3,WEGE3,RAIL3,B3SA3,PRIO3"
2463,2026-05-02T03:32:07+00:00,2026-05-02T00:32:07-03:00,214,TH-PRIO3-bullish-13605,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RADL3,ABEV3,VBBR3,WEGE3,PRIO3,RAIL3,VALE3,SUZB3"
